,Time,Theta1,Theta2,Omega1,Omega2,Theta1_dot,Theta2_dot,Omega1_dot,Omega2_dot
6356,3.178,3.265346021897264,12.73699239678212,-6.720943729866617,5.753772143686834,-6.720943729866617,5.753772143686834,-2.683941271728932,7.765501984382369
6357,3.1785,3.261994420795238,12.739888039527191,-6.72211678879667,5.758068796950422,-6.72211678879667,5.758068796950422,-2.2736581781928127,8.856546900320009
6358,3.1790000000000003,3.2586422724257917,12.742785989128318,-6.7230885550648605,5.762902761256786,-6.7230885550648605,5.762902761256786,-1.8645146338454066,9.94592550623435
6359,3.1795,3.2552896564330895,12.745686474427888,-6.723859593134854,5.768273256937395,-6.723859593134854,5.768273256937395,-1.456731600102935,11.033207788953186
6360,3.18,3.251936652329947,12.748589724101686,-6.724430554053953,5.774179342108386,-6.724430554053953,5.774179342108386,-1.0505290113526675,12.117966158420328
6361,3.1805,3.2485833394978516,12.751495966658885,-6.724802175453087,5.780619912670547,-6.724802175453087,5.780619912670547,-0.6461255801922888,13.199775882776752
6362,3.181,3.2452297971869384,12.754405430442072,-6.724975281546824,5.787593702309346,-6.724975281546824,5.787593702309346,-0.2437386040920619,14.278215520154276
6363,3.1815,3.2418761045160114,12.757318343627219,-6.724950783133361,5.795099282494897,-6.724950783133361,5.795099282494897,0.15641622626699891,15.352867346595712
6364,3.182,3.2385223404725343,12.760234934223702,-6.72472967759453,5.803135062481976,-6.72472967759453,5.803135062481976,0.5541250167486875,16.42331777958178
6365,3.1825,3.2351685839126216,12.7631554300743,-6.724313048895793,5.811699289310042,-6.724313048895793,5.811699289310042,0.9491758573700219,17.48915779660852
6366,3.1830000000000003,3.231814913561058,12.766080058855186,-6.723702067586248,5.820790047803194,-6.723702067586248,5.820790047803194,1.3413590075280772,18.54998334827889
6367,3.1835,3.228461408011286,12.769009048075928,-6.722897990798626,5.830405260570195,-6.722897990798626,5.830405260570195,1.7304670786263163,19.60539576540566
6368,3.184,3.2251081457254,12.771942625079502,-6.721902162249287,5.840542688004493,-6.721902162249287,5.840542688004493,2.1162952138744218,20.655002159605697
6369,3.1845,3.2217552050341665,12.774881017042274,-6.720716012238229,5.851199928284164,-6.720716012238229,5.851199928284164,2.4986412650441463,21.69841581688264
6370,3.185,3.218402664137,12.777824450974018,-6.719341057649077,5.862374417371985,-6.719341057649077,5.862374417371985,2.8773059659808387,22.735256583738302
6371,3.1855,3.2150506011019826,12.780773153717897,-6.717778901949093,5.874063429015367,-6.717778901949093,5.874063429015367,3.2520931026584723,23.765151245317885
6372,3.186,3.2116990938658576,12.783727351950475,-6.716031235189173,5.8862640747463795,-6.716031235189173,5.8862640747463795,3.6228096795919646,24.78773389515799
6373,3.1865,3.208348220234019,12.786687272181721,-6.714099834003841,5.898973303881791,-6.714099834003841,5.898973303881791,3.9892660824161448,25.80264629609498
6374,3.1870000000000003,3.2049980578805286,12.789653140754998,-6.7119865616112575,5.9121879035229945,-6.7119865616112575,5.9121879035229945,4.35127623644958,26.809538231904792
6375,3.1875,3.20164868434811,12.792625183847065,-6.709693367813217,5.92590449855605,-6.709693367813217,5.92590449855605,4.70865776107723,27.808067849288605
6376,3.188,3.198300177048135,12.795603627468086,-6.7072222889951405,5.940119551651713,-6.7072222889951405,5.940119551651713,5.061232119788288,28.797901989815763
6377,3.1885,3.19495261326065,12.798588697461618,-6.70457544812609,5.954829363265351,-6.70457544812609,5.954829363265351,5.408824765710359,29.778716511450316
6378,3.189,3.191606070134348,12.801580619504621,-6.7017550547587526,5.9700300716370505,-6.7017550547587526,5.9700300716370505,5.75126528250479,30.750196599336466
6379,3.1895000000000002,3.18826062468659,12.804579619107452,-6.698763405029454,5.985717652791514,-6.698763405029454,5.985717652791514,6.088387520478231,31.71203706549797
6380,3.19,3.1849163538033984,12.807585921613862,-6.695602881658153,6.001887920538111,-6.695602881658153,6.001887920538111,6.420029727791257,32.66394263716296
6381,3.1905,3.181573334239446,12.81059975220101,-6.6922759539484336,6.018536526470913,-6.6922759539484336,6.018536526470913,6.746034676646196,33.6056282334273
6382,3.1910000000000003,3.178231642618074,12.81362133587945,-6.688785177787522,6.035658959968614,-6.688785177787522,6.035658959968614,7.066249784343684,34.53681922998522
6383,3.1915,3.174891355431284,12.81665089749313,-6.685133195646274,6.053250548194566,-6.685133195646274,6.053250548194566,7.3805272291170025,35.45725171170147
6384,3.192,3.1715525490397285,12.819688661719402,-6.681322736579173,6.071306456096833,-6.681322736579173,6.071306456096833,7.688724060654554,36.36667271279804
6385,3.1925,3.168215299672731,12.822734853069012,-6.677356616224347,6.089821686408077,-6.677356616224347,6.089821686408077,7.990702305230655,37.26484044445345
6386,3.193,3.164879683428264,12.825789695886114,-6.67323773680354,6.108791079645686,-6.67323773680354,6.108791079645686,8.286329065384532,38.15152450965426
6387,3.1935000000000002,3.1615457762729684,12.82885341434825,-6.668969087122145,6.128209314111663,-6.668969087122145,6.128209314111663,8.575476614081492,39.02650610512368
6388,3.194,3.158213654042145,12.831926232466365,-6.664553742569183,6.148070905892672,-6.664553742569183,6.148070905892672,8.858022483316534,39.88957821021518
6389,3.1945,3.1548833924397446,12.835008374084806,-6.659994865117299,6.168370208860093,-6.659994865117299,6.168370208860093,9.133849547118846,40.74054576265132
6390,3.1950000000000003,3.1515550670383887,12.838100062881313,-6.655295703322782,6.1891014146699135,-6.655295703322782,6.1891014146699135,9.402846098928283,41.57922582101283
6391,3.1955,3.1482287532793567,12.841201522367028,-6.650459592325554,6.2102585527627845,-6.650459592325554,6.2102585527627845,9.664905923327922,42.40544771392311
6392,3.196,3.144904526472581,12.84431297588649,-6.6454899538491565,6.231835490364074,-6.6454899538491565,6.231835490364074,9.919928362122839,43.219053175872574
6393,3.1965,3.1415824617966637,12.847434646617637,-6.640390296200782,6.253825932483737,-6.640390296200782,6.253825932483737,10.167818374762001,44.01989646965546
6394,3.197,3.138262634298856,12.85056675757181,-6.635164214271239,6.27622342191647,-6.635164214271239,6.27622342191647,10.408486593117638,44.80784449542157
6395,3.1975000000000002,3.1349451188950783,12.853709531593745,-6.629815389534979,6.2990213392415715,-6.629815389534979,6.2990213392415715,10.641849370633729,45.58277688634449
6396,3.198,3.1316299903699094,12.85686319136157,-6.62434759005009,6.322212902823002,-6.62434759005009,6.322212902823002,10.86782882587398,46.344586090950706
6397,3.1985,3.1283173233765806,12.860027959386827,-6.618764670458277,6.345791168809447,-6.618764670458277,6.345791168809447,11.086352880502956,47.093177442159714
6398,3.1990000000000003,3.125007192436991,12.863204058014443,-6.613070571984894,6.36974903113419,-6.613070571984894,6.36974903113419,11.297355291739638,47.82846921309702
6399,3.1995,3.1216996719416996,12.866391709422748,-6.607269322438923,6.39407922151518,-6.607269322438923,6.39407922151518,11.500775679336932,48.55039265978087
6400,3.2,3.118394836149917,12.869591135623477,-6.601365036212971,6.41877430945509,-6.601365036212971,6.41877430945509,11.696559547143345,49.2588920507848
6401,3.2005,3.115092759189525,12.872802558461752,-6.595361914283292,6.443826702241168,-6.595361914283292,6.443826702241168,11.884658299308523,49.95392468399175
6402,3.201,3.1117935150570544,12.876026199616105,-6.5892642442097555,6.469228644945419,-6.5892642442097555,6.469228644945419,12.065029251207925,50.635460890593244
6403,3.2015000000000002,3.1084971776177026,12.87926228059846,-6.583076400135878,6.494972220424434,-6.583076400135878,6.494972220424434,12.237635635159322,51.303484026473136
6404,3.202,3.105203820605329,12.882511022754139,-6.576802842788811,6.521049349319474,-6.576802842788811,6.521049349319474,12.402446601017319,51.95799045115628
6405,3.2025,3.1019135176224433,12.88577264726187,-6.57044811947932,6.547451790056526,-6.57044811947932,6.547451790056526,12.559437211734046,52.59898949450414
6406,3.203,3.0986263421402267,12.889047375133769,-6.564016864101826,6.574171138846151,-6.564016864101826,6.574171138846151,12.708588433977523,53.22650341134575
6407,3.2035,3.095342367498508,12.892335427215361,-6.557513797134362,6.601198829683663,-6.557513797134362,6.601198829683663,12.84988712391047,53.8405673242707
6408,3.204,3.092061666905786,12.895637024185564,-6.55094372563861,6.62852613434897,-6.55094372563861,6.62852613434897,12.983326008228389,54.44122915478801
6409,3.2045,3.088784313439218,12.898952386556694,-6.544311543259884,6.65614416240664,-6.544311543259884,6.65614416240664,13.108903660567305,55.02854954309809
6410,3.205,3.0855103800446138,12.902281734674471,-6.537622230227114,6.684043861205978,-6.537622230227114,6.684043861205978,13.226624473390782,55.60260175671915
6411,3.2055000000000002,3.0822399395364504,12.90562528871801,-6.53088085335288,6.712216015880877,-6.53088085335288,6.712216015880877,13.336498625469035,56.163471588214776
6412,3.206,3.0789730645978652,12.908983268699819,-6.524092566033396,6.7406512493498925,-6.524092566033396,6.7406512493498925,13.438542045069443,56.711257242296696
6413,3.2065,3.075709827780648,12.912355894465817,-6.5172626082484895,6.769340022316317,-6.5172626082484895,6.769340022316317,13.532776368976299,57.24606921257218
6414,3.207,3.0724503015052576,12.915743385695311,-6.510396306561647,6.798272633268007,-6.510396306561647,6.798272633268007,13.619228897461188,57.768030148208275
6415,3.2075,3.069194558060803,12.919145961901018,-6.503499074119962,6.827439218477579,-6.503499074119962,6.827439218477579,13.697932545327985,58.27727471081408
6416,3.208,3.0659426696050613,12.92256384242904,-6.496576410654178,6.85682975200224,-6.496576410654178,6.85682975200224,13.76892578915638,58.77394942182063
6417,3.2085,3.062694708164469,12.925997246458886,-6.489633902478675,6.886434045683855,-6.489633902478675,6.886434045683855,13.832252610869713,59.258212500670965
6418,3.209,3.0594507456341145,12.929446393003465,-6.482677222491444,6.916241749149033,-6.482677222491444,6.916241749149033,13.887962437753066,59.730233694117665
6419,3.2095000000000002,3.0562108535357324,12.932911500813383,-6.475712125338583,6.946242374844789,-6.475712125338583,6.946242374844789,13.93610999561429,60.19019395878911
6420,3.21,3.0529748845640396,12.9363926731589,-6.4687398730223835,6.976447176899808,-6.4687398730223835,6.976447176899808,13.976680068476758,60.63815633810492
6421,3.2105,3.0497426601034268,12.939889893626148,-6.461760379669534,7.006867857050798,-6.461760379669534,7.006867857050798,14.009651889218741,61.07416023396786
6422,3.211,3.046514164469957,12.943403185899227,-6.454776642432234,7.037498634676722,-6.454776642432234,7.037498634676722,14.035064699467593,61.498342503339295
6423,3.2115,3.0432893810699513,12.946932574048706,-6.447791643133885,7.068333833038722,-6.447791643133885,7.068333833038722,14.05296090786655,61.91084713962524
6424,3.212,3.0400682924000084,12.9504780825316,-6.440808348269126,7.099367879279927,-6.440808348269126,7.099367879279927,14.063385967787731,62.311825022156995
6425,3.2125,3.036850880046996,12.954039736191373,-6.433829709003821,7.130595304425534,-6.433829709003821,7.130595304425534,14.066388254118003,62.70143366426252
6426,3.213,3.033637124688041,12.957617560257958,-6.426858661175038,7.1620107433828935,-6.426858661175038,7.1620107433828935,14.062018939314223,63.07983696035544
6427,3.2135000000000002,3.030427006090549,12.961211580347731,-6.419898125291086,7.1936089349413415,-6.419898125291086,7.1936089349413415,14.050331868921397,63.44720493245332
6428,3.214,3.0272205031121935,12.964821822463515,-6.412951006531499,7.225384721772282,-6.412951006531499,7.225384721772282,14.031383436741699,63.80371347654257
6429,3.2145,3.0240175937009086,12.968448312994607,-6.406020194747015,7.257333050429276,-6.406020194747015,7.257333050429276,14.005232459837408,64.14954410918341
6430,3.215,3.0208182548949085,12.972091078716735,-6.399108564459617,7.289448971347836,-6.399108564459617,7.289448971347836,13.971940053545312,64.48488371473188
6431,3.2155,3.0176224628226658,12.975750146792098,-6.392218974862491,7.321727638845662,-6.392218974862491,7.321727638845662,13.931569506673794,64.8099242935654
6432,3.216,3.0144301927029287,12.979425544769343,-6.385354269820061,7.3541643111224335,-6.385354269820061,7.3541643111224335,13.884186157049369,65.12486271165677
6433,3.2165,3.011241418844716,12.983117300583562,-6.378517277867975,7.386754350259904,-6.378517277867975,7.386754350259904,13.829857267570873,65.42990045185135
6434,3.217,3.0080561146473057,12.986825442556318,-6.371710812213088,7.419493222221978,-6.371710812213088,7.419493222221978,13.768651902925207,65.72524336717892
6435,3.2175000000000002,3.004874252600253,12.990549999395613,-6.364937670733492,7.452376496854544,-6.364937670733492,7.452376496854544,13.700640807111657,66.01110143651161
6436,3.218,3.001695804283384,12.994291000195904,-6.358200635978506,7.485399847885563,-6.358200635978506,7.485399847885563,13.62589628191338,66.28768852288158
6437,3.2185,2.998520740366782,12.998048474438114,-6.351502475168652,7.518559052925148,-6.351502475168652,7.518559052925148,13.544492066450541,66.555222134742
6438,3.219,2.995349030610813,13.001822451989604,-6.3448459401957,7.551849993465365,-6.3448459401957,7.551849993465365,13.456503217941513,66.81392319044511
6439,3.2195,2.992180643866099,13.005612963104202,-6.338233767622618,7.585268654880471,-6.338233767622618,7.585268654880471,13.362005993790278,67.06401578620499
6440,3.22,2.98901554807354,13.009420038422181,-6.3316686786836165,7.6188111264266976,-6.3316686786836165,7.6188111264266976,13.261077735114702,67.30572696778214
6441,3.2205,2.9858537102643052,13.013243708970267,-6.325153379284127,7.6524736012423515,-6.325153379284127,7.6524736012423515,13.153796751819977,67.53928650612735
6442,3.221,2.982695096559823,13.017084006161648,-6.31869056000079,7.686252376347895,-6.31869056000079,7.686252376347895,13.040242209316583,67.7649266772001
6443,3.2215000000000003,2.9795396721718004,13.020940961795958,-6.312282896081482,7.7201438526457675,-6.312282896081482,7.7201438526457675,12.920494016975498,67.98288204615983
6444,3.222,2.9763874014022127,13.024814608059286,-6.305933047445306,7.754144534920484,-6.305933047445306,7.754144534920484,12.794632718405273,68.19338925612391
6445,3.2225,2.973238247643295,13.02870497752418,-6.29964365868257,7.788251031838713,-6.29964365868257,7.788251031838713,12.662739383629587,68.39668682166125
6446,3.223,2.9700921733775636,13.032612103149631,-6.2934173590548275,7.822460055949076,-6.2934173590548275,7.822460055949076,12.524895503238687,68.59301492718195
6447,3.2235,2.9669491401777917,13.036536018281101,-6.287256762494833,7.8567684236823805,-6.287256762494833,7.8567684236823805,12.381182884577969,68.78261523037219
6448,3.224,2.9638091087070295,13.040476756650486,-6.28116446760658,7.891173055351417,-6.28116446760658,7.891173055351417,12.231683550036347,68.96573067079997
6449,3.2245,2.9606720387185965,13.044434352376147,-6.275143057665286,7.925670975151042,-6.275143057665286,7.925670975151042,12.076479637483736,69.14260528381865
6450,3.225,2.9575378890560735,13.0484088399629,-6.269195100617374,7.960259311158273,-6.269195100617374,7.960259311158273,11.915653302907044,69.31348401986848
6451,3.2255000000000003,2.9544066176533166,13.052400254302006,-6.263323149080508,7.994935295332106,-6.263323149080508,7.994935295332106,11.749286625286144,69.4786125692721
6452,3.226,2.951278181534452,13.056408630671186,-6.257529740343574,8.029696263513607,-6.257529740343574,8.029696263513607,11.577461513742499,69.63823719260627
6453,3.2265,2.9481525368138666,13.060434004734617,-6.251817396366665,8.064539655426,-6.251817396366665,8.064539655426,11.400259616992887,69.79260455671749
6454,3.227,2.9450296386962265,13.06447641254292,-6.246188623781119,8.099463014674459,-6.246188623781119,8.099463014674459,11.2177622351318,69.94196157644022
6455,3.2275,2.9419094414764557,13.068535890533184,-6.240645913889476,8.13446398874635,-6.240645913889476,8.13446398874635,11.0300502337601,70.08655526206667
6456,3.228,2.938791898539755,13.072612475528938,-6.2351917426655135,8.169540329011015,-6.2351917426655135,8.169540329011015,10.837203960477359,70.22663257260012
6457,3.2285,2.935676962361596,13.07670620474017,-6.229828570754234,8.204689890719862,-6.229828570754234,8.204689890719862,10.639303163743794,70.36244027482275
6458,3.229,2.932564584507708,13.080817115763326,-6.224558843471845,8.239910633006469,-6.224558843471845,8.239910633006469,10.436426914117943,70.49422480819102
6459,3.2295000000000003,2.9294547156340998,13.0849452465813,-6.219384990805797,8.27520061888638,-6.219384990805797,8.27520061888638,10.228653527872089,70.62223215556558
6460,3.23,2.926347305487047,13.089090635563437,-6.214309427414757,8.310558015257218,-6.214309427414757,8.310558015257218,10.016060492978319,70.7467077197745
6461,3.2305,2.9232423029030876,13.093253321465546,-6.209334552628607,8.34598109289876,-6.209334552628607,8.34598109289876,9.798724397458995,70.86789620599909
6462,3.231,2.9201396558090384,13.097433343429879,-6.2044627504484655,8.381468226472737,-6.2044627504484655,8.381468226472737,9.576720860091667,70.98604150996113
6463,3.2315,2.9170393112219744,13.10163074098515,-6.19969638954666,8.417017894523067,-6.19969638954666,8.417017894523067,9.35012446344888,71.1013866118875
6464,3.232,2.9139412152492477,13.105845554046525,-6.195037823266753,8.452628679475643,-6.195037823266753,8.452628679475643,9.119008689259283,71.21417347621598
6465,3.2325,2.9108453130884793,13.110077822915613,-6.1904893896235285,8.488299267638432,-6.1904893896235285,8.488299267638432,8.883445856064247,71.32464295700183
6466,3.233,2.90775154902755,13.114327588280496,-6.186053411302983,8.524028449201563,-6.186053411302983,8.524028449201563,8.643507059146254,71.43303470897885
6467,3.2335000000000003,2.9046598664446184,13.118594891215693,-6.181732195662349,8.559815118237138,-6.181732195662349,8.559815118237138,8.39926211270424,71.53958710421833
6468,3.234,2.9015702078081125,13.122879773182182,-6.177528034730078,8.59565827269933,-6.177528034730078,8.59565827269933,8.15077949424124,71.64453715432944
6469,3.2345,2.89848251467672,13.1271822760274,-6.173443205205838,8.631557014424475,-6.173443205205838,8.631557014424475,7.898126291134526,71.74812043813519
6470,3.235,2.895396727699408,13.131502441985228,-6.169479968460532,8.667510549130851,-6.169479968460532,8.667510549130851,7.641368149354335,71.8505710347536
6471,3.2355,2.8923127866154035,13.135840313676011,-6.165640570536272,8.703518186418936,-6.165640570536272,8.703518186418936,7.380569224291249,71.95212146201081
6472,3.236,2.889230630254208,13.140195934106542,-6.1619272421464055,8.739579339771177,-6.1619272421464055,8.739579339771177,7.115792133657439,72.05300262010762
6473,3.2365,2.886150196535594,13.144569346670062,-6.1583421986755,8.775693526552091,-6.1583421986755,8.775693526552091,6.847097912418918,72.15344374045628
6474,3.237,2.883071422469593,13.148960595146281,-6.154887640179338,8.811860368008366,-6.154887640179338,8.811860368008366,6.5745459697166435,72.25367233960309
6475,3.2375000000000003,2.879994244156514,13.15336972370135,-6.151565751384936,8.848079589268654,-6.151565751384936,8.848079589268654,6.298194047737852,72.35391417814543
6476,3.238,2.8769185967869357,13.15779677688787,-6.148378701690532,8.884351019343685,-6.148378701690532,8.884351019343685,6.018098182487708,72.45439322455402
6477,3.2385,2.8738444146416966,13.162241799644915,-6.145328645165576,8.920674591126348,-6.145328645165576,8.920674591126348,5.734312666418853,72.5553316238034
6478,3.239,2.8707716310919156,13.166704837297994,-6.142417720550756,8.957050341391476,-6.142417720550756,8.957050341391476,5.446890012875411,72.65694967071471
6479,3.2395,2.8677001785989686,13.171185935559079,-6.139648051257971,8.993478410796099,-6.139648051257971,8.993478410796099,5.15588092229852,72.75946578791176
6480,3.24,2.864629988714509,13.175685140526593,-6.137021745370352,9.02995904387922,-6.137021745370352,9.02995904387922,4.861334250153152,72.8630965082893
6481,3.2405,2.861560992080459,13.180202498685407,-6.1345408956422505,9.06649258906191,-6.1345408956422505,9.06649258906191,4.563296976523128,72.96805646189074
6482,3.241,2.8584931184290023,13.18473805690686,-6.132207579499236,9.10307949864741,-6.132207579499236,9.10307949864741,4.261814177328216,73.07455836709308
6483,3.2415000000000003,2.855426296582598,13.189291862448734,-6.130023859038107,9.13972032882093,-6.130023859038107,9.13972032882093,3.956928997118155,73.18281302599185
6484,3.242,2.8523604544539753,13.19386396295526,-6.127991781026886,9.176415739649748,-6.127991781026886,9.176415739649748,3.648682623390255,73.29302932388265
6485,3.2425,2.8492955190461235,13.198454406457142,-6.12611337690481,9.21316649508331,-6.12611337690481,9.21316649508331,3.3371142623852106,73.40541423273152
6486,3.243,2.8462314164523117,13.20306324137151,-6.12439066278235,9.249973462953005,-6.12439066278235,9.249973462953005,3.022261116316321,73.52017281852689
6487,3.2435,2.8431680718560672,13.207690516501977,-6.122825639441192,9.286837614972416,-6.122825639441192,9.286837614972416,2.7041583619766,73.63750825240842
6488,3.244,2.840105409531194,13.21233628103859,-6.121420292334249,9.3237600267371,-6.121420292334249,9.3237600267371,2.3828391306871417,73.75762182546005
6489,3.2445,2.837043352841766,13.21700058455785,-6.120176591585658,9.360741877724681,-6.120176591585658,9.360741877724681,2.0583344895307327,73.8807129670652
6490,3.245,2.8339818242421155,13.221683477022726,-6.119096491990774,9.397784451294957,-6.119096491990774,9.397784451294957,1.7306734238293036,74.00697926671378
6491,3.2455000000000003,2.830920745276854,13.226385008782628,-6.11818193301618,9.434889134689689,-6.11818193301618,9.434889134689689,1.3998828208219498,74.13661649915244
6492,3.246,2.827860036580861,13.23110523057342,-6.1174348387996815,9.47205741903271,-6.1174348387996815,9.47205741903271,1.0659874544941,74.26981865277352
6493,3.2465,2.824799617879276,13.23584419351743,-6.116857118150303,9.509290899330022,-6.116857118150303,9.509290899330022,0.7290099715164553,74.40677796113496
6494,3.247,2.8217394079875193,13.240601949123423,-6.1164506645482986,9.546591274469566,-6.1164506645482986,9.546591274469566,0.38897087825477716,74.54768493750267
6495,3.2475,2.8186793248112694,13.245378549286638,-6.11621735614514,9.583960347221481,-6.11621735614514,9.583960347221481,0.045888528800975575,74.6927284123138
6496,3.248,2.81561928534648,13.250174046288754,-6.116159055763524,9.621400024237875,-6.116159055763524,9.621400024237875,-0.30022088600547553,74.84209557345051
6497,3.2485,2.812559205679376,13.2549884927979,-6.116277610897371,9.65891231605293,-6.116277610897371,9.65891231605293,-0.6493433486125051,74.99597200922292
6498,3.249,2.809499000986441,13.259821941868674,-6.116574853711824,9.696499337082994,-6.116574853711824,9.696499337082994,-1.0014670238819467,75.15454175395658
6499,3.2495000000000003,2.806438585534437,13.264674446942117,-6.117052601043248,9.734163305626387,-6.117052601043248,9.734163305626387,-1.3565822673408197,75.3179873360781
6500,3.25,2.8033778726803935,13.269546061845721,-6.117712654399234,9.77190654386349,-6.117712654399234,9.77190654386349,-1.714681632598626,75.48648982859979
6501,3.2505,2.800316774871602,13.274436840793443,-6.1185567999585935,9.809731477856868,-6.1185567999585935,9.809731477856868,-2.075759877960302,75.66022890189772
6502,3.251,2.7972552036456326,13.279346838385683,-6.11958680857136,9.847640637551006,-6.11958680857136,9.847640637551006,-2.4398139722653056,75.83938287868321
6503,3.2515,2.7941930696303143,13.284276109609303,-6.120804435758795,9.885636656772604,-6.120804435758795,9.885636656772604,-2.8068430999889937,76.0241287910649
6504,3.2520000000000002,2.791130282543753,13.289224709837612,-6.122211421713378,9.923722273230325,-6.122211421713378,9.923722273230325,-3.1768486656271975,76.21464243960156
6505,3.2525,2.788066751194323,13.294192694830372,-6.123809491298813,9.9619003285149,-6.123809491298813,9.9619003285149,-3.549834297397532,76.411098454245
6506,3.253,2.7850023834806583,13.29918012073381,-6.125600354050031,10.000173768099236,-6.125600354050031,10.000173768099236,-3.925805850279464,76.61367035707266
6507,3.2535000000000003,2.7819370863916726,13.304187044080594,-6.127585704173179,10.038545641338201,-6.127585704173179,10.038545641338201,-4.304771408413028,76.822530626709
6508,3.254,2.778870766006546,13.309213521789847,-6.129767220545632,10.077019101468737,-6.129767220545632,10.077019101468737,-4.686741286883869,77.03785076433866
6509,3.2545,2.7758033274947205,13.314259611167156,-6.1321465667159885,10.115597405609957,-6.1321465667159885,10.115597405609957,-5.071728032908512,77.25980136120936
6510,3.255,2.772734675115917,13.319325369904547,-6.134725390904065,10.154283914762907,-6.134725390904065,10.154283914762907,-5.459746426435449,77.48855216752432
6511,3.2555,2.7696647122201155,13.324410856080517,-6.13750532600091,10.193082093810835,-6.13750532600091,10.193082093810835,-5.850813480182933,77.724272162628
6512,3.2560000000000002,2.7665933412475714,13.329516128160002,-6.140487989568786,10.23199551151896,-6.140487989568786,10.23199551151896,-6.244948439116496,77.96712962637903
6513,3.2565,2.7635204637288107,13.334641244994392,-6.143674983841181,10.271027840534568,-6.143674983841181,10.271027840534568,-6.642172779383779,78.21729221161516
6514,3.257,2.760445980284619,13.339786265821546,-6.147067895722812,10.310182857387119,-6.147067895722812,10.310182857387119,-7.042510206710495,78.47492701760609
6515,3.2575000000000003,2.757369790626059,13.34495125026576,-6.150668296789612,10.349464442488038,-6.150668296789612,10.349464442488038,-7.44598665425824,78.74020066438962
6516,3.258,2.754291793554463,13.350136258337786,-6.154477743288736,10.38887658013082,-6.154477743288736,10.38887658013082,-7.852630279953511,79.01327936789255
6517,3.2585,2.751211886961422,13.355341350434843,-6.158497776138573,10.428423358491129,-6.158497776138573,10.428423358491129,-8.26247146328185,79.2943290157283
6518,3.259,2.7481299678288096,13.360566587340585,-6.16272992092872,10.468108969626567,-6.16272992092872,10.468108969626567,-8.675542801540903,79.58351524356316
6519,3.2595,2.745045932228755,13.365812030225138,-6.167175687920012,10.507937709476936,-6.167175687920012,10.507937709476936,-9.09187910555317,79.88100351194875
6520,3.2600000000000002,2.741959675323665,13.371077740645067,-6.171836572044497,10.547913977864013,-6.171836572044497,10.547913977864013,-9.511517394818203,80.18695918350346
6521,3.2605,2.7388710913662164,13.376363780543393,-6.176714052905445,10.588042278491633,-6.176714052905445,10.588042278491633,-9.934496892098847,80.50154760033598
6522,3.261,2.7357800736993454,13.381670212249604,-6.18180959477736,10.628327218945813,-6.18180959477736,10.628327218945813,-10.360859017421154,80.82493416159275
6523,3.2615000000000003,2.7326865147562653,13.386997098479625,-6.18712464660596,10.668773510694528,-6.18712464660596,10.668773510694528,-10.790647381463424,81.15728440100952
6524,3.262,2.7295903060604587,13.39234450233584,-6.192660642008182,10.709385969087833,-6.192660642008182,10.709385969087833,-11.223907778317791,81.49876406434964
6525,3.2625,2.726491338225669,13.397712487307093,-6.198418999272203,10.750169513357944,-6.198418999272203,10.750169513357944,-11.660688177590197,81.84953918660072
6526,3.263,2.723389500955918,13.40310111726867,-6.204401121357401,10.791129166619015,-6.204401121357401,10.791129166619015,-12.10103871580533,82.20977616879853
6527,3.2635,2.720284683045488,13.408510456482329,-6.2106083958944005,10.832270055867406,-6.2106083958944005,10.832270055867406,-12.545011687086033,82.57964185434908
6528,3.2640000000000002,2.7171767723789353,13.41394056959626,-6.217042195185032,10.873597411981445,-6.217042195185032,10.873597411981445,-12.992661533056857,82.95930360470344
6529,3.2645,2.714065655931088,13.419391521645117,-6.223703876202347,10.91511656972152,-6.223703876202347,10.91511656972152,-13.44404483193365,83.3489293742464
6530,3.265,2.7109512197670314,13.424863378050015,-6.230594780590639,10.956832967730207,-6.230594780590639,10.956832967730207,-13.899220286744594,83.74868778424565
6531,3.2655,2.7078333490421347,13.430356204618505,-6.2377162346654025,10.998752148531997,-6.2377162346654025,10.998752148531997,-14.358248712622885,84.15874819570233
6532,3.266,2.704711928002021,13.435870067544613,-6.245069549413377,11.040879758533602,-6.245069549413377,11.040879758533602,-14.821193023118358,84.57928078094523
6533,3.2665,2.701586839982594,13.441405033408802,-6.252656020492508,11.083221548023694,-6.252656020492508,11.083221548023694,-15.288118215449218,85.01045659378833
6534,3.267,2.698457967410023,13.446961169177989,-6.260476928231961,11.125783371173007,-6.260476928231961,11.125783371173007,-15.759091354629899,85.45244763807914
6535,3.2675,2.6953251918007406,13.452538542205561,-6.268533537632149,11.168571186034466,-6.268533537632149,11.168571186034466,-16.234181556391835,85.90542693444665
6536,3.2680000000000002,2.692188393761455,13.458137220231343,-6.276827098364684,11.211591054542943,-6.276827098364684,11.211591054542943,-16.713459968805687,86.36956858504516
6537,3.2685,2.6890474529891426,13.463757271381612,-6.285358844772404,11.254849142515384,-6.285358844772404,11.254849142515384,-17.196999752520064,86.84504783609295
6538,3.269,2.685902248271043,13.469398764169114,-6.294129995869389,11.29835171965092,-6.294129995869389,11.29835171965092,-17.684876059511424,87.33204113798182
6539,3.2695,2.6827526574846727,13.475061767493033,-6.303141755340912,11.342105159530597,-6.303141755340912,11.342105159530597,-18.177166010232412,87.83072620272165
